Time Stamp,2023-11-29T12:02:42.607847,Pin,13,Mode,1,left off
Time Stamp,2023-11-29T12:03:04.089981,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:03:04.228976,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:03:10.253783,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:03:10.354555,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:03:10.823436,Pin,13,Mode,5,left off
Time Stamp,2023-11-29T12:03:14.648777,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:03:14.849500,Pin,13,Mode,5,left off
Time Stamp,2023-11-29T12:03:25.182817,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:03:25.592445,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:03:31.908162,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:03:32.244028,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:03:44.731258,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:03:44.899470,Pin,13,Mode,5,left off
Time Stamp,2023-11-29T12:03:52.075145,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:03:52.566852,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:03:59.025808,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:03:59.279490,Pin,13,Mode,5,left off
Time Stamp,2023-11-29T12:04:06.340810,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:04:06.496295,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:04:11.755259,Pin,13,Mode,5,left on
Time Stamp,2023-11-29T12:04:11.947989,Pin,13,Mode,5,left off
Time Stamp,2023-11-29T12:04:40.429613,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:04:40.585131,Pin,12,Mode,5,right off
Time Stamp,2023-11-29T12:04:58.651307,Pin,12,Mode,5,right on
Time Stamp,2023-11-29T12:04:58.823464,Pin,12,Mode,5,right off
